ShipmentID,OrderID,ShippingCost,Status
935148,501828,118.82,Returned
935149,542171,121.26,Returned
935150,509196,78.69,Delivered
935151,535199,186.51,In Transit
935152,547867,173.57,Returned
935153,540370,68.24,In Transit
935154,515135,112.57,Lost
935155,528095,98.84,In Transit
935156,531117,129.25,Lost
935157,515662,143.32,Delivered
935158,544990,31.14,Lost
935159,510085,59.61,Returned
935160,508609,192.28,In Transit
935161,510682,42.76,Returned
935162,515890,115.63,Lost
935163,528418,91.22,Lost
935164,539016,120.32,Delivered
935165,540638,23.87,In Transit
935166,549402,198.16,Returned
935167,533889,98.31,Returned
935168,536609,190.98,Lost
935169,510091,190.93,Returned
935170,507202,147.97,Returned
935171,541962,121.65,Lost
935172,533846,93.9,In Transit
935173,514435,179.67,Lost
935174,516036,137.86,In Transit
935175,535411,74.26,In Transit
935176,545530,196.62,In Transit
935177,547193,46.68,In Transit
935178,505957,188.45,Returned
935179,528750,183.34,Lost
935180,546061,89.89,Lost
935181,538142,104.56,In Transit
935182,534896,23.41,Returned
935183,534806,172.9,In Transit
935184,505766,141.98,Delivered
935185,539705,108.66,Returned
935186,527470,97.45,Lost
935187,503573,30.05,Lost
935188,549046,127.89,Returned
935189,526461,135.5,Lost
935190,515014,89.59,Delivered
935191,531481,136.61,Delivered
935192,546545,44.52,Lost
935193,510982,47.16,Lost
935194,502731,199.24,Returned
935195,518873,137.47,Returned
935196,548186,116.63,Lost
935197,533932,54.49,Lost
935198,516580,21.61,In Transit
935199,509265,137.74,Lost
935200,546444,187.83,In Transit
935201,511854,59.37,Delivered
935202,529607,51.6,Delivered
935203,524822,61.43,Lost
935204,502336,177.19,Returned
935205,502283,195.55,In Transit
935206,518329,148.72,Lost
935207,507608,64.57,Lost
935208,545130,44.43,Lost
935209,505432,21.83,Delivered
935210,511422,101.4,Returned
935211,529253,106.32,Returned
935212,532722,71.1,Returned
935213,507210,61.22,In Transit
935214,544294,86.14,Returned
935215,540858,73.58,Lost
935216,530477,53.85,Delivered
935217,527409,115.79,In Transit
935218,518413,24.84,Returned
935219,518047,33.71,Returned
935220,536496,111.24,Returned
935221,513547,66.57,In Transit
935222,542766,32.64,Lost
935223,523564,183.85,Returned
935224,539627,116.54,Delivered
935225,541060,182.64,Delivered
935226,509542,148.76,Lost
935227,507029,69.72,Returned
935228,511636,178.34,Returned
935229,535045,192.28,In Transit
935230,529795,171.11,Returned
935231,530994,187.99,Lost
935232,518728,34.36,In Transit
935233,524681,46.88,Delivered
935234,502648,86.48,Returned
935235,512990,190.81,Lost
935236,520355,98.62,In Transit
935237,500815,157.47,In Transit
935238,523737,72.33,In Transit
935239,508941,147.07,In Transit
935240,529616,43.78,Delivered
935241,525029,132.17,Delivered
935242,500221,104.7,Delivered
935243,548817,152.22,Delivered
935244,533516,75.03,Returned
935245,509460,42.11,In Transit
935246,543547,47.2,Delivered
935247,506724,120.81,In Transit
935248,544049,69.37,Delivered
935249,519723,116.36,Lost
935250,548428,190.76,Lost
935251,512594,127.06,Returned
935252,526151,181.85,Returned
935253,510068,23.82,Lost
935254,500773,60.74,In Transit
935255,535414,28.84,Returned
935256,504119,21.0,In Transit
935257,500423,145.32,Returned
935258,505553,139.74,Lost
935259,521139,198.13,Lost
935260,530173,131.89,Returned
935261,548731,20.55,In Transit
935262,516729,68.57,In Transit
935263,549121,79.64,Returned
935264,546909,116.43,Lost
935265,542184,38.77,Delivered
935266,518122,112.7,Delivered
935267,519759,157.49,In Transit
935268,500003,178.74,Lost
935269,510290,107.42,In Transit
935270,533834,185.37,Lost
935271,533111,85.35,Lost
935272,535535,186.38,Lost
935273,548870,56.31,In Transit
935274,527454,138.59,Returned
935275,520680,54.93,Returned
935276,540528,144.19,In Transit
935277,512653,113.48,Lost
935278,509674,148.63,Delivered
935279,529288,22.37,Returned
935280,544236,60.33,Lost
935281,538997,75.88,Lost
935282,510163,71.59,In Transit
935283,528896,141.11,Returned
935284,528843,86.03,Delivered
935285,508921,171.05,In Transit
935286,519181,142.41,Lost
935287,542925,99.55,Returned
935288,546235,74.62,In Transit
935289,548236,109.77,Delivered
935290,513078,36.38,In Transit
935291,506129,150.71,In Transit
935292,523909,143.13,In Transit
935293,502464,160.54,Returned
935294,543523,123.67,In Transit
935295,534645,139.43,In Transit
935296,503530,89.53,In Transit
935297,534264,71.5,Delivered
935298,510756,71.98,Delivered
935299,528657,79.86,In Transit
935300,518686,147.81,Lost
935301,506068,29.53,Delivered
935302,539072,100.08,Returned
935303,521073,192.71,In Transit
935304,501649,78.44,Lost
935305,511039,96.34,In Transit
935306,501742,56.22,In Transit
935307,503729,158.33,Lost
935308,502571,44.07,In Transit
935309,521627,24.94,Delivered
935310,546418,120.96,Delivered
935311,545529,195.77,Delivered
935312,527704,69.55,Returned
935313,505338,191.78,Delivered
935314,505103,188.6,Lost
935315,501459,105.55,Delivered
935316,526111,72.7,In Transit
935317,548357,100.94,Returned
935318,506267,75.26,Lost
935319,543543,143.78,Returned
935320,514196,194.45,In Transit
935321,548795,48.96,Returned
935322,544318,161.32,Delivered
935323,500667,63.73,Returned
935324,500884,156.31,Delivered
935325,510371,108.11,Lost
935326,541442,171.54,In Transit
935327,508230,50.62,Delivered
935328,523668,116.04,Lost
935329,520087,92.5,In Transit
935330,503583,127.82,Delivered
935331,531600,104.46,Lost
935332,506171,46.46,Returned
935333,543334,190.41,Delivered
935334,536130,31.83,Delivered
935335,519936,164.02,Returned
935336,526336,68.0,Returned
935337,517640,59.75,In Transit
935338,549245,103.37,Lost
935339,507322,167.85,In Transit
935340,547509,133.42,Delivered
935341,548434,49.89,Delivered
935342,536414,127.14,Delivered
935343,530984,29.81,Returned
935344,549290,135.76,Lost
935345,507373,199.12,Returned
935346,508943,191.09,Lost
935347,506735,22.14,Delivered
935348,508008,94.29,In Transit
935349,530343,123.72,Returned
935350,502072,58.59,Delivered
935351,548820,156.48,Returned
935352,511773,30.42,Delivered
935353,518910,156.59,In Transit
935354,530839,156.94,Delivered
935355,529005,64.18,Delivered
935356,526371,114.68,Lost
935357,535630,22.81,Delivered
935358,503463,159.05,Delivered
935359,521864,63.93,Delivered
935360,542038,180.58,In Transit
935361,507303,176.06,Delivered
935362,547429,140.91,Returned
935363,508212,171.33,In Transit
935364,518938,28.81,Delivered
935365,547058,128.91,Lost
935366,538063,95.0,Lost
935367,548105,169.37,Lost
935368,518969,108.66,In Transit
935369,507721,26.54,Returned
935370,544139,159.69,Returned
935371,533788,55.19,In Transit
935372,513456,69.74,Lost
935373,529171,44.03,Returned
935374,505546,186.68,In Transit
935375,534471,47.83,Delivered
935376,547346,165.51,Returned
935377,503460,109.23,In Transit
935378,521530,145.76,Delivered
935379,512276,143.88,In Transit
935380,523658,139.27,In Transit
935381,542479,99.09,Lost
935382,507217,156.78,Delivered
935383,546177,189.88,Returned
935384,533771,75.37,Delivered
935385,510706,115.97,Delivered
935386,543221,21.43,Lost
935387,502060,127.9,Returned
935388,548972,40.75,Delivered
935389,543148,108.04,In Transit
935390,539988,49.35,Lost
935391,508862,85.07,In Transit
935392,546806,173.57,Delivered
935393,512530,170.94,Delivered
935394,530931,80.92,Delivered
935395,507652,170.82,Returned
935396,509351,164.97,Lost
935397,500772,169.98,In Transit
935398,549342,161.7,Lost
935399,506233,20.89,Lost
935400,500954,95.91,Delivered
935401,545944,30.24,Delivered
935402,534182,91.72,Delivered
935403,537603,25.16,In Transit
935404,511961,46.48,In Transit
935405,502765,55.55,Delivered
935406,532990,73.21,In Transit
935407,513992,199.72,Lost
935408,512977,75.7,In Transit
935409,507796,172.81,In Transit
935410,522848,119.88,Delivered
935411,542139,45.95,In Transit
935412,515907,127.25,Delivered
935413,525076,130.33,Lost
935414,509690,181.58,In Transit
935415,508836,178.11,Returned
935416,526346,167.99,Lost
935417,523763,139.34,Lost
935418,535893,137.94,Lost
935419,510708,84.67,Delivered
935420,536839,63.21,Lost
935421,540389,85.71,Delivered
935422,511059,174.45,In Transit
935423,524398,178.19,Returned
935424,547502,62.6,Delivered
935425,530991,56.38,Lost
935426,516638,79.51,Returned
935427,504864,180.05,Delivered
935428,546421,23.22,Delivered
935429,537859,67.23,Lost
935430,514759,94.0,Lost
935431,548257,158.97,In Transit
935432,517851,166.74,In Transit
935433,512888,156.1,Lost
935434,531641,103.15,Delivered
935435,525206,32.08,Delivered
935436,539451,79.46,Returned
935437,507053,178.61,In Transit
935438,527957,65.66,Delivered
935439,549341,72.37,Lost
935440,524633,20.6,Returned
935441,543322,61.38,In Transit
935442,513610,63.73,Delivered
935443,515128,26.28,Delivered
935444,546298,36.16,Returned
935445,510553,89.24,Returned
935446,529975,174.22,In Transit
935447,536965,41.4,In Transit
935448,500727,91.9,Lost
935449,513184,91.37,In Transit
935450,503688,59.91,Returned
935451,524245,164.9,In Transit
935452,520526,69.86,Delivered
935453,542181,85.88,In Transit
935454,542899,132.97,In Transit
935455,516567,123.84,Delivered
935456,539703,29.32,Delivered
935457,537903,147.94,Returned
935458,527733,79.7,Lost
935459,505437,97.95,In Transit
935460,514329,118.64,Lost
935461,527883,164.48,Returned
935462,532947,26.24,Returned
935463,528201,172.91,Delivered
935464,532558,121.02,Delivered
935465,522132,156.82,In Transit
935466,540792,160.95,Lost
935467,511164,80.28,Returned
935468,535301,44.46,Returned
935469,506996,93.58,Delivered
935470,529973,72.15,Delivered
935471,538925,54.54,In Transit
935472,514815,33.18,Lost
935473,505521,26.81,In Transit
935474,524935,123.95,Returned
935475,534577,107.54,In Transit
935476,509335,180.55,Lost
935477,516135,132.38,Lost
935478,540046,166.32,Lost
935479,534321,53.39,Returned
935480,510473,190.45,Delivered
935481,523729,166.92,Delivered
935482,525110,153.69,Returned
935483,518323,77.1,Delivered
935484,542451,118.79,Returned
935485,532335,92.96,Returned
935486,537841,127.57,Lost
935487,532357,42.51,In Transit
935488,524531,57.41,Delivered
935489,531782,177.16,Delivered
935490,511253,110.34,Lost
935491,515795,155.62,Delivered
935492,518054,111.25,Returned
935493,511701,107.12,Delivered
935494,538358,117.33,Lost
935495,529419,77.33,Delivered
935496,535421,94.49,Lost
935497,526949,134.73,Returned
935498,539742,159.42,Returned
935499,549139,167.83,Lost
935500,517081,147.61,Lost
935501,544157,75.22,In Transit
935502,515796,21.44,Lost
935503,548086,134.65,Returned
935504,532806,98.62,Delivered
935505,529749,165.65,Lost
935506,517529,122.33,Delivered
935507,520457,61.63,Lost
935508,503190,179.88,Delivered
935509,520677,93.95,Delivered
935510,530161,36.09,Delivered
935511,528125,119.28,Returned
935512,541171,99.94,Lost
935513,533683,192.41,Returned
935514,521507,126.22,Lost
935515,542082,142.26,Delivered
935516,545957,74.59,In Transit
935517,548782,95.52,In Transit
935518,542941,80.52,Delivered
935519,516450,61.43,Delivered
935520,505952,56.11,Delivered
935521,526147,33.8,In Transit
935522,531351,127.33,Returned
935523,544179,31.41,Delivered
935524,501113,159.67,In Transit
935525,534391,188.31,Delivered
935526,506694,106.73,Returned
935527,502965,97.76,Returned
935528,509296,146.67,In Transit
935529,503773,78.24,Delivered
935530,505163,58.8,Lost
935531,531379,24.64,Delivered
935532,530955,31.21,Lost
935533,532708,139.37,Delivered
935534,529046,184.82,Returned
935535,531729,58.81,Returned
935536,542639,23.08,Delivered
935537,501160,174.11,Delivered
935538,526125,191.86,In Transit
935539,528962,187.01,Delivered
935540,501511,136.79,Lost
935541,548268,121.06,Returned
935542,548721,161.56,Lost
935543,538020,168.64,Returned
935544,544456,125.42,In Transit
935545,506412,155.06,In Transit
935546,549359,101.05,Lost
935547,537635,193.99,Delivered
935548,537446,74.44,Lost
935549,514142,70.16,Lost
935550,511910,194.25,Returned
935551,528784,87.08,Delivered
935552,520082,74.53,In Transit
935553,505686,177.47,In Transit
935554,536218,71.23,In Transit
935555,542423,175.52,Returned
935556,523727,34.87,Lost
935557,528908,155.26,Returned
935558,538135,190.57,Delivered
935559,547265,136.97,Lost
935560,501206,163.63,Delivered
935561,506976,183.01,In Transit
935562,530165,121.16,Lost
935563,504176,109.28,Returned
935564,508761,43.77,Delivered
935565,500374,57.4,Lost
935566,502151,132.23,In Transit
935567,527088,25.66,Lost
935568,549192,114.07,Returned
935569,504037,46.05,Delivered
935570,546554,89.53,Lost
935571,528083,143.85,Lost
935572,530915,50.4,Lost
935573,533150,93.36,Lost
935574,542631,129.46,Lost
935575,540623,77.17,Delivered
935576,509928,20.28,Returned
935577,522691,135.57,In Transit
935578,503096,198.08,Lost
935579,539588,80.98,Returned
935580,510756,125.76,Delivered
935581,525729,193.34,Returned
935582,523712,153.4,Returned
935583,504290,195.37,In Transit
935584,519592,88.73,Returned
935585,549188,129.83,Returned
935586,546313,105.82,Lost
935587,534038,163.84,Lost
935588,504478,85.4,Returned
935589,501284,84.34,Delivered
935590,523689,96.52,Returned
935591,529156,25.79,In Transit
935592,508605,147.97,Returned
935593,509249,67.43,Delivered
935594,538750,151.42,Delivered
935595,546313,27.06,Lost
935596,502474,119.88,Delivered
935597,525198,162.01,Delivered
935598,545662,85.46,Lost
935599,501736,113.46,Lost
935600,535839,35.48,In Transit
935601,547023,104.79,In Transit
935602,500465,161.97,Delivered
935603,549415,185.01,Delivered
935604,540933,155.4,Returned
935605,525270,197.28,Delivered
935606,533268,44.13,Returned
935607,512852,124.7,Delivered
935608,548671,40.95,Returned
935609,544512,125.68,In Transit
935610,513656,31.74,Returned
935611,532344,54.09,In Transit
935612,548038,187.0,Delivered
935613,549010,38.28,Lost
935614,547238,170.39,Returned
935615,547263,166.43,Returned
935616,507655,107.63,Delivered
935617,508278,74.77,Lost
935618,503854,29.95,Lost
935619,527678,103.19,Lost
935620,515398,163.49,Lost
935621,528754,28.53,Returned
935622,534475,150.68,In Transit
935623,529782,190.43,Delivered
935624,509919,64.29,Lost
935625,504953,73.5,In Transit
935626,531443,92.55,Delivered
935627,518255,91.99,Returned
935628,528393,98.35,Lost
935629,505057,162.24,Lost
935630,510160,86.39,In Transit
935631,530455,194.87,In Transit
935632,511042,24.5,Lost
935633,514345,84.51,In Transit
935634,523056,109.31,Delivered
935635,513152,71.55,Lost
935636,510059,187.06,Returned
935637,509523,27.5,Delivered
935638,524776,95.89,Returned
935639,517320,33.12,Delivered
935640,531542,30.52,In Transit
935641,506674,129.25,In Transit
935642,511902,95.24,Delivered
935643,542363,177.95,In Transit
935644,508532,103.12,Returned
935645,503203,190.0,Returned
935646,505140,67.9,Returned
935647,545746,130.12,Returned
935648,538437,125.2,Returned
935649,510080,111.72,Lost
935650,519874,22.19,Lost
935651,503411,140.95,Delivered
935652,527052,145.73,Lost
935653,500327,54.2,Lost
935654,523220,115.04,Delivered
935655,531476,40.11,Lost
935656,525484,163.13,Lost
935657,508746,134.41,In Transit
935658,521549,81.24,In Transit
935659,500854,118.22,Delivered
935660,521431,64.22,Returned
935661,542283,197.12,Delivered
935662,527839,184.31,In Transit
935663,504533,113.32,Returned
935664,533596,129.75,Delivered
935665,502846,77.43,Delivered
935666,533454,35.35,Returned
935667,509938,108.95,Returned
935668,518869,194.83,In Transit
935669,512333,195.21,Delivered
935670,549348,136.09,In Transit
935671,537630,186.73,Delivered
935672,524173,27.02,In Transit
935673,510018,196.97,Returned
935674,512063,57.49,In Transit
935675,547661,148.53,Delivered
935676,525294,115.54,Returned
935677,509740,31.49,Returned
935678,536795,146.29,Lost
935679,530375,183.77,Returned
935680,519051,124.4,Delivered
935681,510795,180.72,In Transit
935682,548991,160.71,Returned
935683,502082,53.73,In Transit
935684,540635,75.31,Delivered
935685,500534,182.03,Delivered
935686,547141,199.1,Delivered
935687,549638,111.96,Returned
935688,508818,186.5,Lost
935689,526297,27.41,Returned
935690,514221,162.74,Delivered
935691,532485,135.54,In Transit
935692,523039,180.31,In Transit
935693,502727,50.93,Delivered
935694,500109,198.68,Delivered
935695,514509,76.59,In Transit
935696,526106,79.46,Delivered
935697,541544,59.12,In Transit
935698,508664,141.05,In Transit
935699,521672,161.67,Returned
935700,546512,156.36,Returned
935701,523319,177.89,Returned
935702,517197,199.84,In Transit
935703,546905,66.82,In Transit
935704,538932,189.68,In Transit
935705,531132,67.59,Returned
935706,514194,186.07,Delivered
935707,525957,78.45,In Transit
935708,547035,195.15,Lost
935709,540678,146.47,Lost
935710,508012,153.79,In Transit
935711,521622,72.4,In Transit
935712,535168,164.46,Delivered
935713,526570,135.2,Returned
935714,533494,32.71,Delivered
935715,542363,32.27,Lost
935716,544238,94.04,Returned
935717,545358,178.16,Returned
935718,537814,76.47,In Transit
935719,527004,38.32,Lost
935720,527863,45.33,Lost
935721,500466,64.62,Delivered
935722,536003,86.64,Lost
935723,525690,31.45,Lost
935724,543123,136.31,Delivered
935725,534284,30.5,Lost
935726,535540,118.8,Delivered
935727,514739,45.59,Delivered
935728,533631,169.97,Delivered
935729,514192,120.07,In Transit
935730,515827,51.75,In Transit
935731,537837,57.77,In Transit
935732,535523,122.57,Returned
935733,506344,74.84,Delivered
935734,510437,189.87,In Transit
935735,530204,43.82,Lost
935736,525242,112.0,Lost
935737,538974,113.77,Returned
935738,518928,40.91,In Transit
935739,546072,111.41,Delivered
935740,548875,94.81,Returned
935741,509588,168.01,Returned
935742,519473,143.21,In Transit
935743,532393,53.72,Delivered
935744,548098,189.31,Lost
935745,543593,25.4,Lost
935746,520372,97.15,Delivered
935747,509371,111.85,Lost
935748,503316,68.48,Lost
935749,533194,76.84,In Transit
935750,528656,118.03,Delivered
935751,530384,67.32,Lost
935752,500223,194.57,Lost
935753,519020,34.58,Delivered
935754,505005,103.71,Lost
935755,514582,104.01,Returned
935756,508110,146.33,Delivered
935757,529180,63.15,Returned
935758,547069,20.55,Lost
935759,536076,147.99,Returned
935760,526613,41.94,Lost
935761,536482,166.25,Lost
935762,513026,125.74,Lost
935763,529162,196.68,Delivered
935764,519870,48.76,Returned
935765,517456,61.56,In Transit
935766,504322,36.68,Returned
935767,525021,170.86,In Transit
935768,503495,24.98,Returned
935769,507908,101.52,Delivered
935770,536709,165.95,In Transit
935771,534376,134.0,In Transit
935772,549945,89.57,Returned
935773,545298,74.56,Returned
935774,507134,166.73,In Transit
935775,527437,192.16,Returned
935776,537199,80.71,Lost
935777,510801,67.34,Returned
935778,521944,54.84,Delivered
935779,532250,38.72,Returned
935780,544154,81.86,Lost
935781,529804,51.53,Lost
935782,538418,155.24,Returned
935783,545473,90.72,In Transit
935784,536639,112.35,In Transit
935785,534538,153.09,Delivered
935786,507308,178.12,Delivered
935787,504665,25.44,Lost
935788,519644,151.61,Lost
935789,528957,159.55,In Transit
935790,533870,145.9,Delivered
935791,525058,195.89,In Transit
935792,536372,195.15,Returned
935793,528144,166.67,In Transit
935794,534761,97.7,In Transit
935795,519699,185.7,Returned
935796,543812,178.9,Delivered
935797,509008,179.78,Returned
935798,544924,24.58,Lost
935799,512590,142.29,Delivered
935800,512604,131.1,Lost
935801,527394,197.79,In Transit
935802,538372,134.21,Lost
935803,531658,53.42,In Transit
935804,525501,81.65,Returned
935805,545500,163.21,In Transit
935806,520840,89.42,Lost
935807,508558,38.84,Delivered
935808,549815,87.15,Returned
935809,520597,125.72,In Transit
935810,514491,151.25,Delivered
935811,503142,146.67,In Transit
935812,543124,121.51,Returned
935813,517667,141.25,Lost
935814,540714,67.07,Returned
935815,505547,115.1,Lost
935816,542337,138.07,In Transit
935817,529387,72.74,Returned
935818,513124,26.95,Lost
935819,524540,188.11,In Transit
935820,526233,136.67,In Transit
935821,533593,186.15,In Transit
935822,512080,37.31,Delivered
935823,508443,66.0,Delivered
935824,522269,44.13,Returned
935825,535604,195.8,In Transit
935826,519272,26.89,Lost
935827,525256,165.07,Delivered
935828,514566,34.72,Returned
935829,549596,79.42,Delivered
935830,501935,109.89,Returned
935831,523708,139.49,Returned
935832,526908,68.13,In Transit
935833,525761,134.55,Delivered
935834,548322,85.77,Returned
935835,509868,35.64,Returned
935836,513880,166.08,In Transit
935837,520515,91.62,In Transit
935838,510329,122.12,In Transit
935839,501215,141.28,Delivered
935840,507827,27.16,Lost
935841,547350,67.23,In Transit
935842,505122,92.34,Lost
935843,522283,95.56,In Transit
935844,542511,69.71,In Transit
935845,544428,174.0,Delivered
935846,539270,65.01,Delivered
935847,534265,82.22,Returned
935848,501098,107.68,Lost
935849,549182,121.94,Lost
935850,505934,43.91,Returned
935851,542470,76.56,Lost
935852,525124,53.81,In Transit
935853,539523,141.63,Lost
935854,524683,162.43,Delivered
935855,521757,87.56,In Transit
935856,541805,120.86,Lost
935857,521574,184.81,Lost
935858,523093,21.91,Delivered
935859,527112,121.48,In Transit
935860,542241,119.28,Returned
935861,527983,147.06,Delivered
935862,518844,39.16,Delivered
935863,500645,46.08,Lost
935864,548711,168.25,Delivered
935865,506532,173.06,Returned
935866,520418,58.56,Returned
935867,536365,145.51,Returned
935868,506769,167.78,Delivered
935869,540236,183.46,In Transit
935870,513839,174.85,Lost
935871,542890,165.28,Returned
935872,505445,131.68,Returned
935873,517744,80.8,Lost
935874,526650,136.9,Delivered
935875,538791,143.53,Returned
935876,543387,133.81,Delivered
935877,502169,21.59,Returned
935878,514737,183.5,In Transit
935879,533067,163.19,In Transit
935880,515651,138.0,Returned
935881,534543,26.37,Delivered
935882,528998,61.06,Delivered
935883,520482,174.22,In Transit
935884,541827,42.0,Returned
935885,540072,152.54,Lost
935886,512512,103.05,In Transit
935887,531493,113.33,Delivered
935888,514592,101.7,Delivered
935889,503358,22.56,Delivered
935890,533089,171.69,In Transit
935891,536672,77.81,Lost
935892,540103,112.55,Delivered
935893,527225,136.93,Lost
935894,503398,40.16,Returned
935895,512849,81.35,In Transit
935896,513758,105.72,Returned
935897,536290,193.0,Delivered
935898,513867,165.36,Lost
935899,523824,22.46,Lost
935900,535252,129.58,Lost
935901,544292,118.23,Delivered
935902,516170,53.55,In Transit
935903,541356,153.03,Delivered
935904,507179,82.97,In Transit
935905,538742,44.16,Returned
935906,510921,108.93,In Transit
935907,533456,171.84,Returned
935908,547899,49.19,In Transit
935909,508168,198.62,Delivered
935910,536579,78.44,Lost
935911,536117,133.69,Delivered
935912,531947,92.43,Delivered
935913,520906,183.53,In Transit
935914,511508,167.12,Lost
935915,506127,54.55,Returned
935916,541450,132.55,In Transit
935917,521450,155.57,In Transit
935918,548273,34.51,Delivered
935919,516627,113.0,In Transit
935920,513108,158.17,In Transit
935921,515872,152.59,Delivered
935922,536050,58.82,Returned
935923,514052,88.04,Lost
935924,533724,100.54,Delivered
935925,510863,68.53,Delivered
935926,527769,33.61,In Transit
935927,514773,170.41,Returned
935928,507552,84.64,Lost
935929,506031,60.96,Delivered
935930,531151,36.67,Lost
935931,543118,102.19,Lost
935932,536762,145.1,Returned
935933,515507,151.49,Delivered
935934,503261,197.73,Returned
935935,514828,95.03,In Transit
935936,545299,81.53,Lost
935937,532431,147.37,In Transit
935938,544151,186.9,Delivered
935939,548653,25.85,Delivered
935940,540499,157.75,Delivered
935941,542176,60.1,In Transit
935942,513405,117.01,Delivered
935943,500599,32.14,Delivered
935944,541837,173.32,Delivered
935945,502532,22.73,Delivered
935946,507632,148.53,Lost
935947,542858,167.52,In Transit
935948,503086,133.44,Returned
935949,509965,94.31,Delivered
935950,540214,193.65,Delivered
935951,524246,93.3,Delivered
935952,515167,103.15,Returned
935953,532513,188.32,Delivered
935954,502141,190.33,Returned
935955,526754,154.94,In Transit
935956,540156,190.07,Returned
935957,522096,162.07,Returned
935958,506616,78.17,Delivered
935959,512620,55.37,Returned
935960,512484,118.23,Delivered
935961,516751,186.64,Returned
935962,512959,34.95,Delivered
935963,504360,59.8,Delivered
935964,548421,183.88,Returned
935965,518200,26.84,Returned
935966,504961,129.98,Returned
935967,505476,173.61,Lost
935968,545732,128.42,Returned
935969,501588,178.95,In Transit
935970,505305,69.26,Returned
935971,527890,98.42,Lost
935972,546471,54.58,Returned
935973,543181,196.4,In Transit
935974,547587,51.2,In Transit
935975,501803,88.79,In Transit
935976,512315,141.51,Delivered
935977,505529,95.95,In Transit
935978,512660,32.83,Returned
935979,523587,117.39,Delivered
935980,523129,46.44,Lost
935981,523039,30.77,Lost
935982,510937,83.26,Delivered
935983,520222,164.35,Delivered
935984,541602,196.74,Returned
935985,506500,150.43,Returned
935986,547745,62.62,Lost
935987,507927,130.02,Returned
935988,547615,31.55,Lost
935989,519230,91.86,Lost
935990,520746,176.45,Delivered
935991,541542,44.03,In Transit
935992,541718,41.61,Delivered
935993,504769,88.9,Lost
935994,529810,146.99,In Transit
935995,506584,49.02,Lost
935996,548290,143.99,Lost
935997,527630,23.76,In Transit
935998,541906,48.02,In Transit
935999,524331,34.02,Delivered
936000,536901,59.47,Lost
936001,522367,68.5,Returned
936002,536824,75.96,Delivered
936003,500649,134.63,In Transit
936004,511743,157.91,In Transit
936005,526434,167.16,Returned
936006,517901,33.37,In Transit
936007,524527,51.75,Lost
936008,514640,21.63,In Transit
936009,512210,198.19,In Transit
936010,512476,57.14,Returned
936011,542484,50.59,Delivered
936012,527862,28.44,Delivered
936013,534952,138.34,Returned
936014,504274,131.82,In Transit
936015,524438,162.39,In Transit
936016,527586,179.21,Delivered
936017,510543,71.24,In Transit
936018,521508,157.26,Returned
936019,544320,139.43,In Transit
936020,500395,183.84,Returned
936021,513772,76.47,In Transit
936022,524311,165.21,In Transit
936023,542040,162.7,Delivered
936024,534536,35.81,Delivered
936025,516116,81.48,Returned
936026,538606,79.83,Lost
936027,540838,85.19,In Transit
936028,526885,24.66,Delivered
936029,500687,179.62,In Transit
936030,508376,182.79,Returned
936031,507137,86.52,In Transit
936032,547770,169.06,Delivered
936033,509315,184.9,Returned
936034,536267,83.16,In Transit
936035,506862,47.47,Delivered
936036,517769,80.89,In Transit
936037,538308,122.75,Delivered
936038,506447,144.69,Returned
936039,529872,73.1,Returned
936040,514426,132.36,Returned
936041,526799,68.79,Returned
936042,533359,37.63,Returned
936043,543328,33.85,Lost
936044,505368,162.69,Delivered
936045,529352,39.9,Lost
936046,505263,121.49,Delivered
936047,547308,71.51,Lost
936048,520957,60.58,Delivered
936049,523379,99.91,In Transit
936050,501749,149.42,Returned
936051,529791,26.16,Returned
936052,545190,93.65,Returned
936053,506290,125.75,In Transit
936054,539151,49.07,In Transit
936055,502112,191.43,In Transit
936056,528509,77.78,Lost
936057,538369,39.69,In Transit
936058,506564,65.0,Returned
936059,531302,103.54,Delivered
936060,543844,171.6,Returned
936061,505750,95.07,Delivered
936062,538998,167.64,In Transit
936063,528005,182.13,In Transit
936064,511185,24.66,Returned
936065,545451,42.86,In Transit
936066,509666,24.5,Lost
936067,533812,82.37,In Transit
936068,513188,131.02,Lost
936069,538265,24.69,Delivered
936070,531638,31.15,Lost
936071,524339,54.46,Delivered
936072,505939,48.29,Returned
936073,535094,72.13,Lost
936074,502060,24.93,In Transit
936075,534124,76.87,Returned
936076,524653,40.33,In Transit
936077,533381,133.11,Returned
936078,540132,149.93,Returned
936079,539575,71.35,Delivered
936080,516834,185.87,Delivered
936081,536282,73.9,Lost
936082,523006,57.64,Lost
936083,506225,116.99,Lost
936084,513072,32.63,In Transit
936085,512417,90.31,Delivered
936086,542884,167.65,Lost
936087,517098,45.94,In Transit
936088,543880,180.72,Lost
936089,537566,71.97,Lost
936090,516268,146.37,In Transit
936091,505811,127.63,Lost
936092,542505,38.37,Delivered
936093,529100,150.78,In Transit
936094,513923,25.52,Returned
936095,548148,107.25,Lost
936096,521780,47.73,In Transit
936097,521710,192.8,Lost
936098,507308,96.28,Delivered
936099,532711,173.41,In Transit
936100,526050,132.82,Lost
936101,543475,31.88,Returned
936102,537155,147.95,Delivered
936103,527759,137.88,Delivered
936104,518434,156.86,Lost
936105,514519,118.05,Lost
936106,515321,95.94,Returned
936107,506287,117.83,In Transit
936108,500547,37.62,Delivered
936109,516307,29.85,Lost
