ReturnID,OrderID,ReturnDate,ReturnReason
803819,537348,2022-02-03 13:30:27,Changed Mind
803820,526854,2023-05-17 07:30:15,Wrong Item
803821,531655,2023-10-18 09:47:11,defective
803822,533171,2024-06-07 21:13:59,Changed Mind
803823,506737,2024-09-16 06:51:57,WRONG ITEM
803824,530657,2022-11-09 03:52:41,Defective
803825,521074,2022-10-03 05:28:04,Changed Mind
803826,500801,2024-06-12 22:05:46,nan
803827,524901,2022-11-05 07:34:07,nan
803828,539327,2024-08-05 14:22:44,nan
803829,508471,2024-08-18 12:50:16,Defective
803830,533972,2023-09-19 23:23:25,Wrong Item
803831,541577,2022-11-03 03:43:21,Changed Mind
803832,521915,2024-08-08 07:53:14,Changed Mind
803833,520930,2024-04-04 04:53:17,Wrong Item
803834,541509,2024-03-08 11:00:00,Wrong Item
803835,539089,2023-04-26 19:58:23,defective
803836,511921,2023-09-17 19:55:50,WRONG ITEM
803837,508812,2024-12-08 04:11:04,WRONG ITEM
803838,548777,2024-10-02 07:08:52,WRONG ITEM
803839,500698,2024-11-25 01:34:27,Changed Mind
803840,532897,2022-03-04 00:36:16,Wrong Item
803841,542215,2024-05-16 06:14:42,Wrong Item
803842,525950,2024-02-12 22:27:58,WRONG ITEM
803843,519632,2023-09-20 19:14:04,Wrong Item
803844,511921,2022-12-08 04:16:18,WRONG ITEM
803845,528450,2022-05-06 06:22:50,WRONG ITEM
803846,502508,2024-11-25 00:09:34,Defective
803847,534675,2023-07-11 16:37:05,Wrong Item
803848,539515,2022-01-13 05:00:48,Wrong Item
803849,541447,2024-12-12 15:00:56,Changed Mind
803850,508445,2024-10-05 09:12:49,nan
803851,519398,2022-01-05 20:57:28,Changed Mind
803852,510484,2024-11-04 08:23:31,Changed Mind
803853,507838,2023-02-07 20:14:04,nan
803854,544642,2024-12-08 14:00:56,Wrong Item
803855,533839,2024-09-26 22:32:39,Changed Mind
803856,545999,2024-01-29 21:16:02,defective
803857,509679,2024-05-23 20:58:47,Changed Mind
803858,525586,2022-01-05 20:36:42,defective
803859,503559,2022-11-05 12:23:55,nan
803860,510220,2022-08-06 05:55:56,Defective
803861,547880,2024-12-09 01:58:07,Defective
803862,535341,2023-07-20 04:18:30,Defective
803863,540925,2022-05-15 16:06:13,Defective
803864,549636,2022-10-25 11:32:16,defective
803865,508423,2024-05-17 01:36:12,nan
803866,511371,2024-07-27 11:26:53,nan
803867,519522,2022-08-14 03:49:18,Changed Mind
803868,535359,2024-09-27 09:40:23,Wrong Item
803869,531956,2023-12-26 16:28:24,Changed Mind
803870,514045,2022-05-11 23:16:55,Changed Mind
803871,502207,2022-03-07 18:17:26,nan
803872,514242,2024-03-26 09:39:21,Changed Mind
803873,517842,2022-03-01 16:31:44,nan
803874,501206,2023-04-10 22:44:09,defective
803875,536247,2023-12-13 06:54:21,Changed Mind
803876,544986,2023-09-13 14:25:58,Changed Mind
803877,525041,2022-07-24 03:04:46,Defective
803878,514236,2022-07-26 22:06:51,Defective
803879,517977,2024-04-03 03:35:52,nan
803880,504346,2023-03-26 22:36:10,Changed Mind
803881,517336,2023-04-29 13:53:36,nan
803882,518562,2024-08-09 22:33:08,WRONG ITEM
803883,537945,2023-05-12 12:04:55,Changed Mind
803884,510028,2022-06-07 22:05:26,Wrong Item
803885,502947,2023-05-05 02:33:41,defective
803886,501352,2022-04-10 22:45:12,WRONG ITEM
803887,545948,2024-01-11 17:33:12,WRONG ITEM
803888,528626,2023-02-02 22:37:35,Wrong Item
803889,522620,2024-10-27 19:27:48,Defective
803890,544654,2023-10-22 23:42:58,defective
803891,528348,2024-09-21 08:53:28,defective
803892,518824,2024-04-11 22:00:24,Defective
803893,528534,2024-11-01 13:38:24,WRONG ITEM
803894,511014,2022-09-27 11:01:49,WRONG ITEM
803895,539879,2024-12-23 19:26:01,Wrong Item
803896,516368,2023-07-28 22:51:31,defective
803897,543073,2023-05-21 00:12:31,Wrong Item
803898,529179,2024-08-02 22:55:29,Changed Mind
803899,540031,2024-09-06 21:31:36,nan
803900,504351,2023-11-09 14:22:37,Wrong Item
803901,527812,2022-05-26 07:31:07,Wrong Item
803902,520009,2024-01-12 18:48:16,WRONG ITEM
803903,537298,2024-01-27 10:07:05,Changed Mind
803904,532623,2024-03-08 19:02:00,nan
803905,543838,2023-05-22 15:38:24,nan
803906,526104,2022-01-14 23:54:19,WRONG ITEM
803907,517701,2023-07-15 07:59:19,WRONG ITEM
803908,518359,2023-06-08 22:17:56,nan
803909,541992,2023-05-24 00:40:39,Defective
803910,502157,2022-05-25 06:30:21,nan
803911,503025,2023-06-12 20:40:54,nan
803912,520508,2023-01-16 21:07:46,Defective
803913,529577,2023-10-13 19:54:25,Defective
803914,519452,2024-04-30 07:51:17,Changed Mind
803915,515122,2023-03-08 17:32:18,defective
803916,507074,2024-05-23 07:21:15,Defective
803917,541735,2024-12-23 08:55:53,Defective
803918,521397,2023-03-24 12:09:30,WRONG ITEM
803919,524804,2022-12-21 05:09:02,nan
803920,525745,2024-10-10 18:34:54,defective
803921,523283,2023-08-31 04:17:47,WRONG ITEM
803922,539992,2024-11-29 02:00:25,nan
803923,547281,2023-09-21 14:34:49,Wrong Item
803924,538090,2024-04-17 03:04:25,Wrong Item
803925,500529,2024-09-07 20:54:21,WRONG ITEM
803926,519742,2022-05-11 08:54:31,Changed Mind
803927,541036,2022-06-28 09:21:19,defective
803928,517409,2022-01-02 10:15:20,nan
803929,545977,2023-04-11 01:34:34,Defective
803930,542955,2023-01-27 02:55:05,defective
803931,546305,2022-04-27 06:55:24,defective
803932,525153,2024-12-29 08:10:56,Defective
803933,514346,2024-10-18 03:14:27,Wrong Item
803934,505245,2024-06-01 09:08:36,Changed Mind
803935,523717,2022-05-14 21:42:06,Defective
803936,537204,2022-11-24 15:53:15,Defective
803937,524127,2023-09-04 22:29:28,WRONG ITEM
803938,510907,2023-10-10 12:40:39,nan
803939,534206,2023-07-02 09:03:26,Changed Mind
803940,505893,2024-05-05 09:52:41,nan
803941,503299,2024-07-14 07:16:00,WRONG ITEM
803942,523736,2022-11-03 17:51:30,defective
803943,504217,2024-11-07 10:33:29,defective
803944,523760,2024-02-08 12:50:30,Wrong Item
803945,540140,2024-10-01 22:05:34,nan
803946,500195,2023-11-02 18:15:49,nan
803947,528672,2024-06-21 15:46:02,defective
803948,509776,2024-02-14 20:57:53,Defective
803949,525602,2023-09-24 13:56:52,WRONG ITEM
803950,511686,2022-01-31 03:59:35,WRONG ITEM
803951,546580,2022-03-10 21:18:19,nan
803952,501955,2022-12-10 13:28:56,Defective
803953,508559,2022-12-06 20:24:39,defective
803954,511021,2022-07-03 07:04:15,Defective
803955,508394,2024-10-09 08:37:57,defective
803956,512090,2024-02-11 19:40:21,defective
803957,528732,2022-02-12 01:37:18,WRONG ITEM
803958,540658,2022-11-27 20:11:09,Changed Mind
803959,503551,2024-11-11 02:56:25,Changed Mind
803960,531253,2022-08-17 20:37:13,Wrong Item
803961,528529,2022-02-28 15:04:13,Defective
803962,520527,2023-07-03 19:07:03,defective
803963,525330,2022-03-16 08:55:23,Defective
803964,532336,2022-10-14 13:40:08,defective
803965,543792,2024-09-27 14:48:38,Wrong Item
803966,514550,2022-08-08 14:04:51,defective
803967,537120,2023-04-11 05:00:52,WRONG ITEM
803968,508354,2024-08-07 11:34:09,nan
803969,508279,2024-11-27 11:26:26,Wrong Item
803970,544142,2023-01-03 10:12:04,Changed Mind
803971,533510,2022-08-12 02:19:16,Defective
803972,507899,2024-10-03 20:20:18,Wrong Item
803973,514896,2023-09-09 05:59:27,Defective
803974,501469,2022-10-18 11:01:33,Changed Mind
803975,545733,2023-09-25 13:39:41,WRONG ITEM
803976,518533,2022-04-28 19:54:57,WRONG ITEM
803977,507706,2024-10-29 01:36:08,Wrong Item
803978,509442,2022-03-07 09:07:30,Wrong Item
803979,515989,2023-08-22 01:27:40,nan
803980,523152,2024-03-22 06:24:25,Wrong Item
803981,520972,2022-01-13 18:37:26,nan
803982,510485,2024-10-05 07:11:17,Changed Mind
803983,512676,2023-05-24 06:02:44,Wrong Item
803984,520333,2023-01-05 18:01:26,Wrong Item
803985,505822,2022-04-17 09:32:07,Wrong Item
803986,507916,2024-04-13 22:43:55,Changed Mind
803987,517768,2024-01-27 19:48:03,defective
803988,549064,2024-04-09 15:35:52,nan
803989,539927,2023-09-18 08:12:20,Defective
803990,525397,2024-01-15 02:11:27,nan
803991,517106,2023-10-11 15:51:59,nan
803992,514545,2024-03-04 07:19:15,nan
803993,537964,2022-09-30 09:15:54,Changed Mind
803994,542116,2024-04-28 03:30:39,defective
803995,501997,2024-02-12 18:36:28,nan
803996,528029,2023-09-09 01:54:18,Wrong Item
803997,544166,2024-05-19 10:37:54,WRONG ITEM
803998,543734,2022-07-24 16:18:38,Wrong Item
803999,527804,2023-11-07 18:52:42,WRONG ITEM
804000,534382,2024-06-13 23:36:16,Changed Mind
804001,508766,2022-08-07 03:46:54,defective
804002,544883,2023-10-16 06:19:18,WRONG ITEM
804003,501853,2023-01-12 18:06:33,WRONG ITEM
804004,537162,2022-01-18 18:06:53,WRONG ITEM
804005,536164,2023-09-18 14:42:47,Changed Mind
804006,505347,2023-07-14 04:58:19,Changed Mind
804007,530600,2023-11-07 07:07:57,nan
804008,501066,2024-08-28 04:22:50,Changed Mind
804009,507017,2023-06-30 18:06:36,nan
804010,510508,2022-01-09 15:10:38,defective
804011,520071,2023-07-19 13:08:54,Changed Mind
804012,533436,2023-11-24 23:03:05,defective
804013,514205,2023-10-25 01:43:10,Changed Mind
804014,524022,2024-11-14 13:10:45,nan
804015,529214,2024-10-22 23:05:07,Defective
804016,517304,2022-06-07 16:51:48,defective
804017,505857,2024-11-26 19:34:59,WRONG ITEM
804018,540336,2022-10-08 13:37:07,nan
804019,543883,2023-10-13 05:17:54,defective
804020,500441,2023-06-02 01:26:15,defective
804021,500038,2024-09-29 22:32:47,Wrong Item
804022,500751,2022-08-31 06:07:13,nan
804023,546317,2023-09-23 08:04:43,Changed Mind
804024,516909,2022-07-26 19:14:37,Wrong Item
804025,539200,2024-12-12 08:42:35,WRONG ITEM
804026,528309,2023-10-24 16:00:33,Defective
804027,540870,2024-02-03 16:06:55,WRONG ITEM
804028,544127,2024-04-16 23:06:11,WRONG ITEM
804029,507732,2022-10-04 17:27:25,Wrong Item
804030,511857,2024-04-04 21:50:39,WRONG ITEM
804031,512126,2023-07-10 16:57:52,Changed Mind
804032,547709,2024-10-05 13:53:47,nan
804033,530257,2023-11-09 01:35:35,WRONG ITEM
804034,518124,2022-05-29 09:27:05,nan
804035,502360,2024-10-04 08:56:43,Defective
804036,546474,2022-07-28 23:00:15,defective
804037,501070,2023-06-25 12:26:55,Wrong Item
804038,542244,2023-12-09 12:49:24,Wrong Item
804039,506272,2024-07-18 07:14:09,WRONG ITEM
804040,515788,2023-03-01 06:53:05,WRONG ITEM
804041,538987,2024-04-13 19:27:26,Changed Mind
804042,516432,2024-02-22 17:54:23,WRONG ITEM
804043,512992,2024-04-12 22:33:31,Wrong Item
804044,508442,2023-09-05 09:36:08,Changed Mind
804045,518176,2024-10-08 22:27:01,Changed Mind
804046,522975,2023-10-21 08:39:08,defective
804047,536484,2023-06-03 11:02:23,Changed Mind
804048,502615,2023-01-06 18:40:10,Defective
804049,524055,2024-11-28 08:20:45,nan
804050,504696,2023-01-03 01:17:23,Wrong Item
804051,525905,2024-11-05 20:25:04,defective
804052,510716,2022-02-11 10:34:01,WRONG ITEM
804053,511666,2024-01-21 19:03:25,WRONG ITEM
804054,528260,2022-02-22 05:45:53,defective
804055,547895,2022-07-16 13:40:02,Defective
804056,505876,2023-01-25 14:03:50,nan
804057,541021,2024-10-01 17:44:43,Defective
804058,500695,2022-06-23 15:24:28,nan
804059,504403,2022-12-26 09:43:54,WRONG ITEM
804060,517704,2024-05-29 03:18:47,Defective
804061,530785,2024-04-17 05:07:39,Changed Mind
804062,539845,2024-07-21 03:16:02,defective
804063,537514,2024-07-03 13:54:06,Wrong Item
804064,545999,2022-09-27 03:26:02,Changed Mind
804065,521661,2024-01-20 03:18:08,defective
804066,525111,2023-11-29 23:40:34,nan
804067,508975,2024-03-26 01:01:46,nan
804068,502495,2022-09-26 00:07:59,nan
804069,506449,2024-12-15 17:47:50,Changed Mind
804070,542822,2023-05-27 03:53:58,defective
804071,518430,2022-12-06 18:57:50,nan
804072,500447,2022-06-02 14:23:14,WRONG ITEM
804073,529666,2023-04-18 04:31:06,defective
804074,529540,2023-02-05 12:44:42,Defective
804075,509648,2024-04-28 07:29:39,defective
804076,541406,2024-10-24 03:35:32,Defective
804077,530898,2023-01-23 19:26:19,defective
804078,545854,2024-04-14 17:17:19,Defective
804079,518394,2022-08-09 06:35:51,nan
804080,519408,2023-01-15 16:48:25,nan
804081,541552,2023-02-19 01:33:30,WRONG ITEM
804082,542986,2022-08-24 22:40:59,Changed Mind
804083,547094,2024-07-04 18:23:23,WRONG ITEM
804084,505213,2024-10-10 22:25:26,WRONG ITEM
804085,527114,2024-05-25 04:36:22,Changed Mind
804086,502802,2024-04-17 21:12:16,nan
804087,548202,2022-09-17 20:50:55,defective
804088,536789,2023-05-12 19:28:58,Defective
804089,504671,2022-12-16 13:58:02,WRONG ITEM
804090,522916,2022-09-07 22:18:03,nan
804091,508157,2022-01-02 02:13:39,WRONG ITEM
804092,519273,2022-09-16 14:08:12,Changed Mind
804093,513066,2023-10-30 05:09:25,defective
804094,505342,2022-08-30 00:00:45,WRONG ITEM
804095,532036,2023-09-17 13:03:17,Defective
804096,543999,2022-02-15 14:26:33,Wrong Item
804097,503573,2024-01-26 15:38:14,WRONG ITEM
804098,514963,2022-12-19 12:48:26,WRONG ITEM
804099,506634,2022-01-07 12:54:36,Defective
804100,506490,2023-02-12 16:03:27,Changed Mind
804101,512355,2024-09-16 06:23:09,Wrong Item
804102,507285,2022-12-05 23:51:36,defective
804103,500434,2023-09-16 09:00:31,Changed Mind
804104,513369,2024-11-10 02:35:28,WRONG ITEM
804105,540829,2022-04-09 10:31:22,Defective
804106,539370,2022-10-08 01:38:46,WRONG ITEM
804107,530691,2022-02-19 19:46:48,defective
804108,539243,2023-11-19 01:44:07,WRONG ITEM
804109,539008,2022-11-08 22:44:20,Wrong Item
804110,543302,2022-08-01 06:52:27,nan
804111,535914,2024-03-21 12:34:38,Defective
804112,536928,2022-12-03 22:54:55,Wrong Item
804113,528024,2024-02-08 19:39:04,Defective
804114,528993,2024-05-07 10:12:44,Wrong Item
804115,542653,2024-01-10 20:15:38,Changed Mind
804116,531541,2022-06-26 13:12:51,Defective
804117,504805,2024-07-24 20:25:28,Defective
804118,503542,2022-07-26 01:01:44,nan
804119,540252,2024-09-27 05:33:55,WRONG ITEM
804120,542643,2024-04-03 19:49:33,WRONG ITEM
804121,533308,2023-08-01 05:48:15,Changed Mind
804122,501224,2023-07-23 02:15:58,nan
804123,506641,2022-04-26 06:33:40,Defective
804124,532215,2022-04-12 08:16:38,nan
804125,511143,2023-12-17 07:52:04,Wrong Item
804126,506694,2023-03-21 11:59:50,WRONG ITEM
804127,523285,2022-05-23 19:25:54,nan
804128,533762,2023-12-21 10:32:00,WRONG ITEM
804129,526589,2024-07-07 08:11:59,nan
804130,525148,2023-05-26 02:45:51,Changed Mind
804131,531796,2024-12-14 06:59:29,defective
804132,528478,2022-10-25 01:14:22,Changed Mind
804133,505435,2022-01-06 19:51:48,Wrong Item
804134,549017,2023-06-16 06:58:56,Defective
804135,528712,2023-12-13 19:37:29,Wrong Item
804136,520076,2022-03-12 15:35:03,Changed Mind
804137,543494,2024-10-13 23:14:18,Wrong Item
804138,517385,2022-12-01 21:52:16,WRONG ITEM
804139,504222,2023-02-02 13:17:48,WRONG ITEM
804140,549328,2024-08-17 08:38:15,Changed Mind
804141,524160,2023-08-11 20:18:36,Changed Mind
804142,533963,2024-11-17 19:57:47,Defective
804143,508727,2022-12-29 14:05:49,defective
804144,541131,2024-06-22 14:29:16,WRONG ITEM
804145,514099,2022-11-15 12:11:17,WRONG ITEM
804146,543599,2024-12-30 21:35:45,defective
804147,545958,2022-04-09 08:45:56,defective
804148,536699,2023-12-25 14:09:44,WRONG ITEM
804149,504566,2022-02-17 14:23:21,Changed Mind
804150,518946,2022-05-06 12:28:15,defective
804151,516135,2023-05-08 12:37:36,defective
804152,534437,2024-06-26 20:27:14,Changed Mind
804153,529320,2024-08-04 20:18:33,WRONG ITEM
804154,545624,2024-09-11 01:36:40,Defective
804155,514841,2022-01-12 21:54:42,Defective
804156,508889,2024-11-05 13:50:31,Defective
804157,527416,2022-04-15 23:08:22,nan
804158,503665,2022-08-12 08:20:32,defective
804159,522658,2023-05-07 05:04:51,nan
804160,519390,2023-03-24 17:58:55,WRONG ITEM
804161,542267,2023-08-14 10:41:28,Defective
804162,516026,2024-02-19 08:51:18,defective
804163,514960,2023-09-01 21:59:21,Defective
804164,506739,2022-03-12 22:40:40,defective
804165,545508,2023-08-29 02:41:19,Wrong Item
804166,507966,2022-12-12 19:06:26,Changed Mind
804167,527987,2022-06-01 07:05:58,WRONG ITEM
804168,526403,2022-02-20 04:11:13,Wrong Item
804169,526664,2022-08-02 06:14:51,nan
804170,542713,2024-10-14 07:08:28,Wrong Item
804171,545424,2024-07-02 15:10:33,defective
804172,506694,2024-04-30 08:38:17,nan
804173,503815,2023-11-06 01:09:57,WRONG ITEM
804174,521282,2023-02-19 16:03:26,WRONG ITEM
804175,505485,2024-04-05 05:02:36,Wrong Item
804176,514535,2023-10-29 21:04:56,WRONG ITEM
804177,504989,2023-12-09 11:13:05,WRONG ITEM
804178,523483,2022-09-06 23:58:57,Changed Mind
804179,527794,2024-05-23 20:00:00,WRONG ITEM
804180,547266,2022-06-08 16:31:33,Defective
804181,533710,2024-07-21 06:02:10,Defective
804182,525319,2023-04-29 04:31:18,Defective
804183,547481,2023-08-01 16:19:26,Changed Mind
804184,518157,2023-07-16 21:08:48,WRONG ITEM
804185,501871,2024-04-03 08:36:46,WRONG ITEM
804186,523360,2023-04-17 15:59:18,defective
804187,529904,2023-11-10 20:17:11,defective
804188,504161,2024-05-10 19:00:27,defective
804189,506282,2023-04-24 02:09:14,Wrong Item
804190,531535,2024-09-24 12:27:59,nan
804191,506862,2023-12-18 02:52:24,Wrong Item
804192,532079,2024-07-28 00:53:25,nan
804193,502474,2024-12-23 22:26:19,Changed Mind
804194,509957,2022-04-15 15:18:24,WRONG ITEM
804195,514343,2022-11-25 22:35:03,Wrong Item
804196,512127,2023-09-07 01:18:01,Changed Mind
804197,516839,2023-01-08 01:43:42,Changed Mind
804198,516978,2023-07-01 16:35:39,Changed Mind
804199,507417,2022-04-07 22:10:22,WRONG ITEM
804200,515483,2022-10-31 06:26:01,Changed Mind
804201,514797,2022-06-30 07:06:35,defective
804202,507885,2024-10-11 14:26:50,nan
804203,548672,2023-08-17 17:36:24,Wrong Item
804204,538178,2022-09-16 16:55:37,defective
804205,520058,2023-11-18 17:24:31,Defective
804206,540926,2023-06-17 15:25:09,nan
804207,545818,2023-12-31 18:57:36,Defective
804208,519827,2023-07-17 02:24:59,nan
804209,514870,2024-07-24 03:06:02,WRONG ITEM
804210,514835,2024-12-16 09:07:41,Defective
804211,545527,2024-11-17 15:49:09,nan
804212,507982,2022-07-29 14:05:20,nan
804213,500369,2023-11-05 15:45:58,Defective
804214,543261,2023-09-17 05:19:51,nan
804215,511677,2024-09-04 09:29:21,Changed Mind
804216,524489,2023-07-21 06:04:57,Changed Mind
804217,531846,2024-09-02 00:49:49,Defective
804218,504842,2024-04-19 12:36:46,Wrong Item
804219,539351,2024-09-24 06:46:55,Changed Mind
804220,545633,2023-03-04 00:58:15,WRONG ITEM
804221,512854,2024-04-29 12:27:42,Wrong Item
804222,548296,2023-10-08 20:13:25,nan
804223,508098,2022-10-01 00:39:22,Wrong Item
804224,545203,2024-08-03 20:18:12,WRONG ITEM
804225,508916,2023-05-09 23:55:19,Changed Mind
804226,528183,2022-10-26 14:10:06,Changed Mind
804227,507540,2022-01-11 12:40:42,nan
804228,511154,2024-08-26 15:21:33,WRONG ITEM
804229,534217,2022-12-29 14:38:05,Wrong Item
804230,539715,2024-01-14 05:24:28,Defective
804231,545353,2022-08-17 23:24:21,Wrong Item
804232,535529,2022-09-24 08:57:04,Wrong Item
804233,536615,2024-05-14 05:08:42,Changed Mind
804234,517744,2024-01-18 02:29:00,WRONG ITEM
804235,500746,2023-07-02 22:24:28,nan
804236,515129,2024-09-16 03:25:55,WRONG ITEM
804237,522799,2024-02-10 23:01:42,Changed Mind
804238,520933,2022-06-08 11:21:34,Changed Mind
804239,508792,2022-08-14 01:42:41,WRONG ITEM
804240,526049,2023-10-24 10:37:52,Wrong Item
804241,540453,2024-12-08 22:53:06,WRONG ITEM
804242,527358,2022-12-28 11:59:40,Wrong Item
804243,522237,2022-06-02 12:05:47,Defective
804244,510913,2024-09-16 03:23:52,nan
804245,547274,2023-02-07 00:59:35,Changed Mind
804246,543005,2022-03-26 20:39:49,WRONG ITEM
804247,531424,2024-06-10 11:57:10,nan
804248,525489,2022-09-30 21:16:40,Changed Mind
804249,528520,2023-06-18 13:24:43,nan
804250,511144,2023-10-10 11:10:14,defective
804251,508209,2024-09-25 11:12:20,nan
804252,545328,2022-07-08 05:37:43,Defective
804253,511661,2022-08-19 20:58:49,nan
804254,546039,2024-09-26 03:45:47,nan
804255,520760,2023-08-15 07:28:53,Defective
804256,529358,2024-12-03 08:30:24,Defective
804257,522889,2023-11-11 00:08:37,WRONG ITEM
804258,516720,2022-11-08 11:29:44,Wrong Item
804259,535501,2023-12-18 07:18:55,Wrong Item
804260,546605,2022-07-06 14:26:25,WRONG ITEM
804261,543383,2024-12-27 22:31:53,Wrong Item
804262,548919,2023-02-23 07:51:05,defective
804263,506058,2022-07-15 22:15:25,Defective
804264,547703,2024-11-11 05:25:52,WRONG ITEM
804265,527559,2023-05-08 13:20:44,Defective
804266,514322,2022-04-01 18:16:41,Changed Mind
804267,532138,2022-03-31 10:54:29,defective
804268,525218,2023-10-14 02:58:30,nan
804269,535563,2024-04-16 10:15:06,WRONG ITEM
804270,533309,2023-06-23 05:09:41,Changed Mind
804271,503797,2024-08-07 02:43:27,WRONG ITEM
804272,508781,2024-11-03 16:27:02,defective
804273,504768,2022-10-03 01:56:32,Wrong Item
804274,536713,2023-10-17 17:42:01,Changed Mind
804275,512217,2024-04-28 06:39:10,nan
804276,531069,2023-11-20 15:16:37,defective
804277,546043,2023-03-05 08:36:04,nan
804278,533780,2022-01-10 16:47:42,defective
804279,505337,2022-05-22 21:52:44,WRONG ITEM
804280,548352,2024-11-12 15:05:16,Defective
804281,549818,2023-10-09 06:10:05,WRONG ITEM
804282,500502,2024-01-31 20:37:17,WRONG ITEM
804283,548600,2024-12-18 03:05:06,Defective
804284,531691,2023-11-10 05:50:31,nan
804285,532953,2023-01-30 06:26:27,WRONG ITEM
804286,507433,2023-02-04 12:16:24,Changed Mind
804287,533179,2024-01-31 03:36:56,defective
804288,508742,2023-09-02 00:49:24,nan
804289,535369,2023-09-24 10:17:42,Defective
804290,500868,2022-05-06 14:12:03,Wrong Item
804291,549513,2022-02-08 00:37:36,nan
804292,519158,2024-04-23 10:23:01,nan
804293,533599,2022-05-14 15:51:02,Defective
804294,509784,2022-10-27 01:29:06,nan
804295,517055,2022-08-19 14:47:03,Defective
804296,520802,2024-05-16 21:23:26,Defective
804297,520909,2023-09-18 18:30:26,Wrong Item
804298,523696,2024-06-24 23:44:55,defective
804299,521823,2023-09-30 12:14:03,Changed Mind
804300,534548,2022-01-08 16:23:24,Defective
804301,542638,2023-08-28 01:24:50,defective
804302,512121,2023-01-22 06:48:39,Wrong Item
804303,522821,2022-09-05 02:49:15,WRONG ITEM
804304,508859,2022-09-02 17:58:36,Changed Mind
804305,510268,2022-10-22 16:25:55,WRONG ITEM
804306,501715,2022-03-18 13:21:16,defective
804307,523752,2022-05-15 22:45:14,Changed Mind
804308,532557,2023-07-05 00:10:41,Changed Mind
804309,544485,2023-05-29 19:34:40,nan
804310,509399,2022-09-22 07:08:42,Defective
804311,522675,2023-07-17 08:04:11,defective
804312,537995,2022-07-22 12:07:44,Wrong Item
804313,517518,2023-09-30 15:29:29,nan
804314,541426,2023-05-16 04:47:42,Wrong Item
804315,501389,2024-12-13 17:06:44,Defective
804316,528641,2023-07-29 10:00:55,WRONG ITEM
804317,534187,2023-02-16 17:32:14,Wrong Item
804318,503001,2022-12-11 05:12:33,Changed Mind
804319,523054,2023-11-21 12:59:37,nan
804320,509249,2024-04-19 19:35:31,Changed Mind
804321,543318,2023-03-30 21:27:26,Changed Mind
804322,545294,2022-12-21 08:30:35,Changed Mind
804323,519455,2022-05-11 11:11:36,Changed Mind
804324,503831,2022-05-31 06:48:24,Wrong Item
804325,503249,2024-02-23 06:56:56,nan
804326,524886,2024-04-05 10:04:12,defective
804327,520809,2022-05-07 06:22:01,Wrong Item
804328,502033,2024-08-03 03:16:09,WRONG ITEM
804329,512925,2022-09-18 13:36:08,nan
804330,521396,2022-05-06 18:56:06,Changed Mind
804331,504763,2022-06-13 07:34:36,WRONG ITEM
804332,507514,2024-06-05 06:31:02,Wrong Item
804333,501728,2022-06-29 05:59:54,Wrong Item
804334,519664,2024-09-24 06:41:09,nan
804335,517957,2024-06-05 14:14:35,defective
804336,508791,2024-11-19 19:59:38,nan
804337,546051,2024-02-13 12:37:11,Changed Mind
804338,539387,2022-04-13 10:57:05,nan
804339,536354,2022-11-23 07:10:11,Changed Mind
804340,540087,2022-06-09 16:20:43,Changed Mind
804341,508682,2024-02-21 06:04:06,Defective
804342,538650,2022-03-09 15:17:23,Changed Mind
804343,504293,2022-05-29 23:04:25,WRONG ITEM
804344,523706,2022-12-14 23:16:01,WRONG ITEM
804345,524972,2022-09-27 19:25:01,Wrong Item
804346,517261,2022-06-23 13:59:18,Defective
804347,512734,2023-01-23 20:30:46,Wrong Item
804348,509585,2023-07-19 05:23:29,nan
804349,501408,2023-10-17 16:02:43,nan
804350,507858,2024-09-21 18:04:41,defective
804351,531156,2022-07-26 04:11:13,Defective
804352,534360,2023-09-26 22:22:33,Defective
804353,532960,2023-02-23 11:30:38,Wrong Item
804354,514901,2022-01-07 08:46:45,Changed Mind
804355,534384,2024-09-14 05:58:32,defective
804356,508961,2022-03-24 09:03:27,Wrong Item
804357,522616,2022-11-28 14:24:29,WRONG ITEM
804358,505860,2023-01-30 13:44:42,WRONG ITEM
804359,518228,2024-10-22 13:42:41,WRONG ITEM
804360,528941,2023-05-30 07:01:57,Wrong Item
804361,529085,2024-04-29 02:23:42,Wrong Item
804362,516637,2022-02-08 20:37:22,nan
804363,531606,2023-04-07 23:56:03,Wrong Item
804364,523700,2022-05-09 07:29:19,Changed Mind
804365,526303,2022-07-21 16:00:40,Defective
804366,521176,2022-05-02 11:12:14,Changed Mind
804367,545479,2022-09-04 18:14:12,WRONG ITEM
804368,518743,2022-05-19 03:39:38,nan
804369,526110,2024-04-14 02:24:17,Wrong Item
804370,514274,2023-04-10 12:32:47,defective
804371,525287,2022-04-05 13:34:25,Defective
804372,530758,2022-12-07 14:09:19,Wrong Item
804373,515663,2023-02-06 10:44:55,Changed Mind
804374,505993,2024-02-26 19:38:06,Wrong Item
804375,506849,2022-12-02 07:52:26,defective
804376,518876,2022-04-06 08:30:14,nan
804377,529521,2024-11-16 15:00:53,Defective
804378,517496,2024-10-18 04:41:55,defective
804379,531707,2023-06-22 04:15:53,defective
804380,547234,2022-12-05 21:19:35,Defective
804381,524985,2022-11-20 22:57:58,Changed Mind
804382,517970,2024-11-04 08:29:35,WRONG ITEM
804383,500142,2023-02-04 23:47:44,Wrong Item
804384,543346,2024-09-21 14:41:01,Defective
804385,519348,2023-06-23 08:22:43,defective
